current_path,proposed_path,experiment_id,category,action,reason,keep_original_reference
src/diagnose_nested_gating_exp023.py,src/diagnostics/model_gating.py,EXP-023,DIAGNOSTIC,RENAME,Prueba combinación condicional de modelos. Visible en el código principal.,true
src/diagnose_thresholds.py,src/diagnostics/threshold_analysis.py,EXP-012,DIAGNOSTIC,RENAME,Explora umbrales de screen time y social media. Visible en el código principal.,true
src/diagnose_weak_bands.py,src/diagnostics/score_bands.py,EXP-016,DIAGNOSTIC,RENAME,Analiza bandas débiles de predicción. Visible en el código principal.,true
src/diagnose_xgboost_depth5_regularization.py,src/diagnostics/xgboost_regularization.py,EXP-015;EXP-016,DIAGNOSTIC,RENAME,Compara regularización del XGBoost depth 5. Visible en el código principal.,true
src/diagnose_xgboost_hyperparams.py,src/diagnostics/xgboost_parameters.py,EXP-012,DIAGNOSTIC,RENAME,Diagnóstico económico de parámetros XGBoost. Visible en el código principal.,true
src/ensemble_exp007.py,src/experiments/archive/exp_007_early_ensemble.py,EXP-007,LEGACY,ARCHIVE,Optimiza ensemble temprano de tres modelos. Se conserva como parte de la historia experimental.,true
src/ensemble_exp009.py,src/ensembles/blend_search.py,EXP-009,UTILITY,RENAME,Aporta utilidades de búsqueda de blends y ranking. Visible en el código principal.,true
src/ensemble_exp011.py,src/experiments/archive/exp_011_feature_ensemble.py,EXP-011,LEGACY,ARCHIVE,Evalúa el aporte de XGBoost con features. Se conserva como parte de la historia experimental.,true
src/ensemble_exp013.py,src/experiments/archive/exp_013_threshold_ensemble.py,EXP-013,LEGACY,ARCHIVE,Optimiza el ensemble centrado en thresholds. Se conserva como parte de la historia experimental.,true
src/ensemble_exp017.py,src/experiments/archive/exp_017_depth5_ensemble.py,EXP-017,LEGACY,ARCHIVE,Optimiza ensemble alrededor de EXP-016. Se conserva como parte de la historia experimental.,true
src/ensemble_exp021.py,src/experiments/exp_021_catboost_xgboost_blend.py,EXP-021,EXPERIMENT,ARCHIVE,Combina XGBoost y CatBoost de thresholds. Se conserva como parte de la historia experimental.,true
src/finalize_exp037_submission.py,src/experiments/archive/exp_037_submission_builder.py,EXP-037,LEGACY,ARCHIVE,Reconstruye la submission de EXP-037. Se conserva como parte de la historia experimental.,true
src/finalize_exp039_refined_blend.py,src/ensembles/final_ensemble.py,EXP-039,CORE,RENAME,Construye el blend principal EXP-027/037/039. Visible en el código principal.,true
src/stack_exp023_logreg.py,src/experiments/archive/exp_023_logistic_stacking.py,EXP-023,EXPERIMENT,ARCHIVE,Prueba stacking logístico nested. Se conserva como parte de la historia experimental.,true
src/train_catboost_baseline.py,src/experiments/archive/exp_002_catboost_baseline.py,EXP-002,EXPERIMENT,ARCHIVE,Entrena el baseline CatBoost. Se conserva como parte de la historia experimental.,true
src/train_catboost_exp003.py,src/models/catboost_model.py,EXP-003,CORE,RENAME,Entrena la configuración CatBoost de referencia. Visible en el código principal.,true
src/train_catboost_exp020_thresholds.py,src/experiments/archive/exp_020_catboost_thresholds.py,EXP-020,EXPERIMENT,ARCHIVE,Prueba CatBoost con features de thresholds. Se conserva como parte de la historia experimental.,true
src/train_catboost_exp022_thresholds_9000.py,src/experiments/archive/exp_022_catboost_long_run.py,EXP-022,EXPERIMENT,ARCHIVE,Extiende el entrenamiento CatBoost de thresholds. Se conserva como parte de la historia experimental.,true
src/train_exp028_seed_extension.py,src/experiments/archive/exp_028_seed_extension.py,EXP-028,EXPERIMENT,ARCHIVE,Amplía el ensemble a cinco seeds. Se conserva como parte de la historia experimental.,true
src/train_exp030_rank_corrector.py,src/experiments/archive/exp_030_rank_corrector.py,EXP-030,EXPERIMENT,ARCHIVE,Entrena un corrector local de ranking. Se conserva como parte de la historia experimental.,true
src/train_exp031_extratrees.py,src/experiments/archive/exp_031_extratrees_initial.py,EXP-031,LEGACY,ARCHIVE,Primer intento ExtraTrees que no completó. Se conserva como parte de la historia experimental.,true
src/train_exp031b_extratrees_memory_safe.py,src/experiments/archive/exp_031b_extratrees.py,EXP-031B,EXPERIMENT,ARCHIVE,Versión ExtraTrees con menor uso de memoria. Se conserva como parte de la historia experimental.,true
src/train_exp032_neural_tabular.py,src/experiments/archive/exp_032_tabular_mlp.py,EXP-032,EXPERIMENT,ARCHIVE,Evalúa viabilidad de una MLP tabular. Se conserva como parte de la historia experimental.,true
src/train_exp034_factorization_machine.py,src/experiments/archive/exp_034_factorization_machine.py,EXP-034,EXPERIMENT,ARCHIVE,Prueba una Factorization Machine dispersa. Se conserva como parte de la historia experimental.,true
src/train_exp035_exact_value_logistic.py,src/models/logistic_exact_values.py,EXP-035,CORE,RENAME,Entrena Logistic sparse con categorías de valores exactos. Visible en el código principal.,true
src/train_exp036_ratio_ablation.py,src/experiments/exp_036_ratio_features.py,EXP-036,EXPERIMENT,ARCHIVE,Selecciona ratios para la Logistic sparse. Se conserva como parte de la historia experimental.,true
src/train_exp037_relational_features.py,src/models/logistic_relational.py,EXP-037,CORE,RENAME,Añade relaciones seleccionadas a la Logistic sparse. Visible en el código principal.,true
src/train_exp038_discretization_refinement.py,src/experiments/archive/exp_038_discretized_relations.py,EXP-038,EXPERIMENT,ARCHIVE,Prueba discretización de relaciones. Se conserva como parte de la historia experimental.,true
src/train_exp039_high_bin_lgbm.py,src/models/lightgbm_high_resolution.py,EXP-039,CORE,RENAME,Entrena LightGBM con bins de alta resolución. Visible en el código principal.,true
src/train_exp040_dual_repr_lgbm.py,src/experiments/archive/exp_040_dual_representation.py,EXP-040,EXPERIMENT,ARCHIVE,Prueba representación numérica y categórica simultánea. Se conserva como parte de la historia experimental.,true
src/train_exp041_realmlp.py,src/experiments/archive/exp_041_realmlp.py,EXP-041,EXPERIMENT,ARCHIVE,Ejecuta el diagnóstico GPU de RealMLP. Se conserva como parte de la historia experimental.,true
src/train_lightgbm_exp004.py,src/models/lightgbm_baseline.py,EXP-004,CORE,RENAME,Entrena LightGBM base y aporta manejo categórico común. Visible en el código principal.,true
src/train_lightgbm_exp006_features.py,src/experiments/archive/exp_006_behavior_features.py,EXP-006,EXPERIMENT,ARCHIVE,Prueba ocho features conductuales en LightGBM. Se conserva como parte de la historia experimental.,true
src/train_lightgbm_exp019_thresholds.py,src/experiments/archive/exp_019_lightgbm_thresholds.py,EXP-019,EXPERIMENT,ARCHIVE,Prueba thresholds con LightGBM. Se conserva como parte de la historia experimental.,true
src/train_logistic_baseline.py,src/models/baseline_logistic.py,EXP-001,CORE,RENAME,Entrena el baseline lineal reproducible. Visible en el código principal.,true
src/train_xgboost_exp008.py,src/models/xgboost_baseline.py,EXP-008,CORE,RENAME,Entrena XGBoost base y aporta codificación estable. Visible en el código principal.,true
src/train_xgboost_exp010_features.py,src/experiments/archive/exp_010_xgboost_behavior_features.py,EXP-010,EXPERIMENT,ARCHIVE,Prueba features conductuales en XGBoost. Se conserva como parte de la historia experimental.,true
src/train_xgboost_exp012_threshold_features.py,src/features/threshold_features.py,EXP-012,CORE,RENAME,Define thresholds y regiones reutilizados posteriormente. Visible en el código principal.,true
src/train_xgboost_exp014_ambiguous_features.py,src/experiments/archive/exp_014_ambiguous_region.py,EXP-014,EXPERIMENT,ARCHIVE,Prueba contexto adicional en la región ambigua. Se conserva como parte de la historia experimental.,true
src/train_xgboost_exp015_depth5.py,src/experiments/archive/exp_015_xgboost_depth5.py,EXP-015,EXPERIMENT,ARCHIVE,Reduce la profundidad del XGBoost de thresholds. Se conserva como parte de la historia experimental.,true
src/train_xgboost_exp016_depth5_9000.py,src/models/xgboost_thresholds.py,EXP-016,CORE,RENAME,Entrena el XGBoost de thresholds de referencia. Visible en el código principal.,true
src/train_xgboost_exp018_nested_negative_rules.py,src/experiments/archive/exp_018_negative_region_rules.py,EXP-018,EXPERIMENT,ARCHIVE,Prueba reglas nested para la zona negativa. Se conserva como parte de la historia experimental.,true
