lower_screen,upper_screen,social_threshold,valid_rows,positive_count,positive_coverage,positive_purity,negative_count,negative_coverage,negative_purity,ambiguous_count,ambiguous_coverage,ambiguous_target_rate,contradictory_false_positives,contradictory_false_negatives,contradictory_count,assigned_coverage,contradiction_rate,rule_score
5.75,7.0,3.0,502260,305627,0.6085035638912117,0.9341975676232793,139592,0.2779277664954406,0.6922101553097598,57041,0.11356866961334768,0.48636945355095457,20111,42965,63076,0.8864313303866523,0.14167409746664,0.7608469716879704
5.75,7.0,3.25,502260,300116,0.5975311591605941,0.9366078449666129,141094,0.28091824951220484,0.6875062015393992,61050,0.12155059132720106,0.5084684684684685,19025,44091,63116,0.878449408672799,0.1430520613766687,0.7527854099470392
5.75,7.0,3.5,502260,296551,0.5904332417473022,0.9375689173194492,141903,0.2825289690598495,0.684707159115734,63806,0.12703778919284833,0.5241826787449456,18514,44741,63255,0.8729622108071516,0.14426826987551716,0.7470214629872973
5.75,7.0,3.75,502260,294302,0.5859554812248636,0.9380772132027645,142335,0.2833890813522877,0.6831699862999262,65623,0.1306554374228487,0.5341115157795285,18224,45096,63320,0.8693445625771513,0.1450174859207992,0.7432743997132959
5.75,7.0,4.0,502260,292985,0.5833333333333334,0.9382323327132789,142507,0.2837315334687214,0.6825208586244886,66768,0.13293513319794528,0.5405733285406182,18097,45243,63340,0.8670648668020547,0.1454446924398152,0.7409548839246606
5.75,7.0,4.25,502260,292174,0.5817186317843348,0.9382936195554704,142614,0.28394457054115396,0.6820929221535053,67472,0.1343367976745112,0.5445369931230732,18029,45338,63367,0.8656632023254888,0.14574229279556933,0.7394994624298172
5.75,7.0,4.5,502260,291743,0.5808605104925736,0.9382915785468717,142646,0.2840082825628161,0.6819679486280723,67871,0.13513120694461037,0.5468904244817374,18003,45366,63369,0.8648687930553897,0.14588076585733065,0.7387010711583641
5.75,7.0,4.75,502260,291527,0.5804304543463544,0.9382527175870503,142654,0.28402421056823157,0.6819297040391437,68079,0.13554533508541394,0.5482454207611746,18001,45374,63375,0.8644546649145861,0.14596447103857607,0.738274997013499
5.75,7.0,5.0,502260,291407,0.5801915342651216,0.9382307219799113,142656,0.28402819256958545,0.6819201435621355,68197,0.13578027316529287,0.5490124199011687,18000,45376,63376,0.8642197268347072,0.14600645528414077,0.738038067932943
5.75,7.25,3.0,502260,294700,0.5867478994942859,0.9458534102477095,139592,0.2779277664954406,0.6922101553097598,67968,0.13532433401027355,0.5078272128060264,15957,42965,58922,0.8646756659897264,0.13567369419653136,0.7473619241030542
5.75,7.25,3.25,502260,288126,0.5736590610440807,0.948744646439405,141094,0.28091824951220484,0.6875062015393992,73040,0.14542268944371442,0.5308734939759037,14768,44091,58859,0.8545773105562856,0.13713014305018406,0.7373890017122605
5.75,7.25,3.5,502260,283683,0.5648130450364353,0.9500428294963039,141903,0.2825289690598495,0.684707159115734,76674,0.1526579859037152,0.5474085087513368,14172,44741,58913,0.8473420140962848,0.13842795580681697,0.730046191215705
5.75,7.25,3.75,502260,280847,0.5591665671166328,0.9507525449800069,142335,0.2833890813522877,0.6831699862999262,79078,0.15744435153107952,0.5578289789827765,13831,45096,58927,0.8425556484689205,0.13924741600540666,0.7252319515788636
5.75,7.25,4.0,502260,279098,0.5556843069326644,0.9509957076009143,142507,0.2837315334687214,0.6825208586244886,80655,0.16058415959861427,0.5648750852396007,13677,45243,58920,0.8394158404013857,0.13975166328672572,0.7221060805160673
5.75,7.25,4.25,502260,278029,0.5535559272090153,0.9511022231493838,142614,0.28394457054115396,0.6820929221535053,81617,0.16249950224983076,0.5691461337711506,13595,45338,58933,0.8375004977501692,0.1401021769053568,0.7201648548560506
5.75,7.25,4.5,502260,277413,0.5523294707920201,0.9511198105351948,142646,0.2840082825628161,0.6819679486280723,82201,0.16366224664516385,0.5718300263987056,13560,45366,58926,0.8363377533548362,0.1402802939587058,0.7190160474654561
5.75,7.25,4.75,502260,277080,0.551666467566599,0.9510718925941967,142654,0.28402421056823157,0.6819297040391437,82526,0.16430932186516944,0.5734798730097181,13557,45374,58931,0.8356906781348306,0.140400825284585,0.718359017242066
5.75,7.25,5.0,502260,276882,0.5512722494325648,0.9510477387479143,142656,0.28402819256958545,0.6819201435621355,82722,0.16469955799784972,0.5744541959817219,13554,45376,58930,0.8353004420021503,0.14046403424719572,0.7179707721100625
5.75,7.5,3.0,502260,286958,0.5713335722534145,0.9541744784951108,139592,0.2779277664954406,0.6922101553097598,75710,0.15073866125114482,0.5210804385153877,13150,42965,56115,0.8492613387488551,0.13155550345797679,0.7375363357623541
5.75,7.5,3.25,502260,279529,0.5565424282244256,0.9575929509997174,141094,0.28091824951220484,0.6875062015393992,81637,0.16253932226336956,0.5445815010350699,11854,44091,55945,0.8374606777366305,0.13300509006877892,0.7260741448652093
5.75,7.5,3.5,502260,274413,0.5463564687611994,0.959174674669203,141903,0.2825289690598495,0.684707159115734,85944,0.17111456217895113,0.5616796984082658,11203,44741,55944,0.8288854378210488,0.13437869310811978,0.7175008959503046
5.75,7.5,3.75,502260,271089,0.5397383825110501,0.9600647757747456,142335,0.2833890813522877,0.6831699862999262,88836,0.1768725361366623,0.5725719302985276,10826,45096,55922,0.8231274638633377,0.13526549015054762,0.7117867240074862
5.75,7.5,4.0,502260,268964,0.535507506072552,0.9603775970018292,142507,0.2837315334687214,0.6825208586244886,90789,0.18076096045872656,0.5801804183326174,10657,45243,55900,0.8192390395412734,0.13585404560710232,0.7079421017003146
5.75,7.5,4.25,502260,267651,0.5328933221837295,0.9605493721301247,142614,0.28394457054115396,0.6820929221535053,91995,0.18316210727511648,0.584749171150606,10559,45338,55897,0.8168378927248835,0.1362460848475985,0.7055469278859554
5.75,7.5,4.5,502260,266877,0.5313522876597778,0.96058109166395,142646,0.2840082825628161,0.6819679486280723,92737,0.18463942977740613,0.5876942320756549,10520,45366,55886,0.8153605702225939,0.13646608371202595,0.7040915063911122
5.75,7.5,4.75,502260,266434,0.5304702743598932,0.9605305629161444,142654,0.28402421056823157,0.6819297040391437,93172,0.18550551507187513,0.5895762675481905,10516,45374,55890,0.8144944849281249,0.13662097152690864,0.7032174570939353
5.75,7.5,5.0,502260,266160,0.5299247401744117,0.9605012022843402,142656,0.28402819256958545,0.6819201435621355,93444,0.18604706725600287,0.5907388382346647,10513,45376,55889,0.8139529327439972,0.13670942428867755,0.7026778959104847
5.75,7.75,3.0,502260,279215,0.5559172540118663,0.9609977973962717,139592,0.2779277664954406,0.6922101553097598,83453,0.16615497949269303,0.5384348076162631,10890,42965,53855,0.833845020507307,0.12859145143228265,0.7266196790506908
5.75,7.75,3.25,502260,270658,0.5388802612192888,0.96493730094806,141094,0.28091824951220484,0.6875062015393992,90508,0.18020148926850635,0.5630993945286604,9490,44091,53581,0.8197985107314937,0.13012930113272067,0.7131187034603591
5.75,7.75,3.5,502260,264618,0.5268546171305698,0.9668578857069436,141903,0.2825289690598495,0.684707159115734,95739,0.1906164138095807,0.5811111459279917,8770,44741,53511,0.8093835861904193,0.13163157622853433,0.7028431489666707
5.75,7.75,3.75,502260,260586,0.5188269024011468,0.9679990482988342,142335,0.2833890813522877,0.6831699862999262,99339,0.19778401624656552,0.5927279316280615,8339,45096,53435,0.8022159837534345,0.13261904939181626,0.6958268625811332
5.75,7.75,4.0,502260,257956,0.513590570620794,0.9683938346074524,142507,0.2837315334687214,0.6825208586244886,101797,0.2026778959104846,0.6009803825260076,8153,45243,53396,0.7973221040895154,0.13333566396895594,0.6910106319436149
5.75,7.75,4.25,502260,256301,0.5102954645004579,0.9686267318504415,142614,0.28394457054115396,0.6820929221535053,103345,0.20575996495838808,0.605989646330253,8041,45338,53379,0.7942400350416119,0.13381046087512377,0.6879624099072194
5.75,7.75,4.5,502260,255306,0.5083144188269024,0.9686807203904334,142646,0.2840082825628161,0.6819679486280723,104308,0.20767729861028153,0.6092341910495839,7996,45366,53362,0.7923227013897185,0.13409154872949502,0.6860789232668338
5.75,7.75,4.75,502260,254724,0.5071556564329232,0.9686366420125312,142654,0.28402421056823157,0.6819297040391437,104882,0.20882013299884522,0.6113060391678267,7989,45374,53363,0.7911798670011548,0.1342877562421674,0.6849340978775933
5.75,7.75,5.0,502260,254328,0.5063672201648548,0.9685996036614136,142656,0.28402819256958545,0.6819201435621355,105276,0.20960458726555967,0.6127322466659068,7986,45376,53362,0.7903954127344404,0.13441851560768192,0.6841516346115557
5.75,8.0,3.0,502260,270849,0.5392605423485844,0.9671772832833054,139592,0.2779277664954406,0.6922101553097598,91819,0.18281169115597498,0.5587078927019462,8890,42965,51855,0.817188308844025,0.12633971752334683,0.7139449687412894
5.75,8.0,3.25,502260,260877,0.5194062835981365,0.9717491384828866,141094,0.28091824951220484,0.6875062015393992,100289,0.19967546688965873,0.584570590992033,7370,44091,51461,0.8003245331103412,0.128021673205281,0.6978656472743201
5.75,8.0,3.5,502260,253689,0.50509497073229,0.9740154283394235,141903,0.2825289690598495,0.684707159115734,106668,0.21237606020786048,0.6036112048599392,6592,44741,51333,0.7876239397921395,0.1297624825577868,0.6854199020427667
5.75,8.0,3.75,502260,248728,0.4952176163739896,0.9753948087871088,142335,0.2833890813522877,0.6831699862999262,111197,0.22139330227372278,0.6162036745595655,6120,45096,51216,0.7786066977262772,0.13096611031982058,0.6766356070561065
5.75,8.0,4.0,502260,245424,0.488639350137379,0.975898852597953,142507,0.2837315334687214,0.6825208586244886,114329,0.22762911639389957,0.6251432270027727,5915,45243,51158,0.7723708836061004,0.131873967277686,0.6705152709751921
5.75,8.0,4.25,502260,243302,0.4844144467009119,0.9762147454603743,142614,0.28394457054115396,0.6820929221535053,116344,0.23164098275793413,0.6306384514886887,5787,45338,51125,0.7683590172420659,0.13247701572362897,0.6665691076334965
5.75,8.0,4.5,502260,241968,0.48175845179787363,0.976302651590293,142646,0.2840082825628161,0.6819679486280723,117646,0.23423326563931032,0.6343097087873791,5734,45366,51100,0.7657667343606896,0.13286047829772188,0.664026599769044
5.75,8.0,4.75,502260,241163,0.48015569625293675,0.9762525760585165,142654,0.28402421056823157,0.6819297040391437,118443,0.23582009317883168,0.636711329500266,5727,45374,51101,0.7641799068211683,0.13313896987366375,0.6624377812288456
5.75,8.0,5.0,502260,240584,0.47900290686098834,0.9762203637814652,142656,0.28402819256958545,0.6819201435621355,119020,0.23696890056942618,0.6384221139304319,5721,45376,51097,0.7630310994305738,0.13332898444838742,0.6612969378409589
5.75,8.25,3.0,502260,262970,0.5235734480149723,0.9736129596531924,139592,0.2779277664954406,0.6922101553097598,99698,0.19849878548958708,0.5740135208329155,6939,42965,49904,0.8015012145104129,0.12396599778419225,0.7021423167283877
5.75,8.25,3.25,502260,251720,0.5011746903993948,0.9789726680438583,141094,0.28091824951220484,0.6875062015393992,109446,0.21790706008840044,0.6003508579573489,5293,44091,49384,0.7820929399115996,0.125718533453492,0.6837693624815833
5.75,8.25,3.5,502260,243349,0.48450802373272805,0.9817587086858791,141903,0.2825289690598495,0.684707159115734,117008,0.23296300720742244,0.6202396417338986,4439,44741,49180,0.7670369927925775,0.12765670262581374,0.669119579500657
5.75,8.25,3.75,502260,237408,0.47267948871102616,0.9835473109583501,142335,0.2833890813522877,0.6831699862999262,122517,0.24393142993668618,0.6335937053633374,3906,45096,49002,0.7560685700633138,0.12903990330302337,0.6585055548918887
5.75,8.25,4.0,502260,233340,0.4645800979572333,0.9842161652524214,142507,0.2837315334687214,0.6825208586244886,126413,0.2516883685740453,0.6433199117179405,3683,45243,48926,0.7483116314259547,0.13017531069823626,0.650899932305977
5.75,8.25,4.25,502260,230662,0.4592481981443874,0.9847005575257303,142614,0.28394457054115396,0.6820929221535053,128984,0.25680723131445865,0.6493285988959872,3529,45338,48867,0.7431927686855414,0.13091385462767496,0.6458985386055031
5.75,8.25,4.5,502260,228935,0.4558097399753116,0.9848646995872191,142646,0.2840082825628161,0.6819679486280723,130679,0.2601819774618723,0.653417917186388,3465,45366,48831,0.7398180225381277,0.13141414657907696,0.6425954684824593
5.75,8.25,4.75,502260,227871,0.4536913152550472,0.984824747335115,142654,0.28402421056823157,0.6819297040391437,131735,0.26228447417672124,0.6561430143849395,3458,45374,48832,0.7377155258232788,0.13179137710006072,0.6404909807669334
5.75,8.25,5.0,502260,227071,0.452098514713495,0.984806514262059,142656,0.28402819256958545,0.6819201435621355,132533,0.2638732927169195,0.658153063765251,3450,45376,48826,0.7361267072830805,0.1320596007324323,0.6389141082307968
5.75,8.5,3.0,502260,256320,0.5103332935133198,0.9766775905118602,139592,0.2779277664954406,0.6922101553097598,106348,0.2117389399912396,0.5916143227893331,5978,42965,48943,0.7882610600087604,0.1236209056558023,0.6908155138772747
5.75,8.5,3.25,502260,243763,0.48533229801298133,0.9825527253931072,141094,0.28091824951220484,0.6875062015393992,117403,0.23374945247481385,0.618578741599448,4253,44091,48344,0.7662505475251862,0.12561548835021838,0.6699976107991877
5.75,8.5,3.5,502260,234034,0.4659618524270298,0.9856559303349086,141903,0.2825289690598495,0.684707159115734,126323,0.2515091785131207,0.6396776517340469,3357,44741,48098,0.7484908214868793,0.12794164979770548,0.6527276709274081
5.75,8.5,3.75,502260,226971,0.45189941464580097,0.9876680280740712,142335,0.2833890813522877,0.6831699862999262,132954,0.26471150400191135,0.6540307173909773,2799,45096,47895,0.7352884959980887,0.12968920082533184,0.6399295185760363
5.75,8.5,4.0,502260,221967,0.4419364472583921,0.9884757644154312,142507,0.2837315334687214,0.6825208586244886,137786,0.27433201927288653,0.6645958225073665,2558,45243,47801,0.7256679807271135,0.13115064449041633,0.6304961573686936
5.75,8.5,4.25,502260,218693,0.43541791104208977,0.9890531475630221,142614,0.28394457054115396,0.6820929221535053,140953,0.28063751841675627,0.6710534717246174,2394,45338,47732,0.7193624815832438,0.13210925888510325,0.6243280372715326
5.75,8.5,4.5,502260,216498,0.43104766455620597,0.9892793466914244,142646,0.2840082825628161,0.6819679486280723,143116,0.28494405288097796,0.6755429162357808,2321,45366,47687,0.715055947119022,0.13277960929320828,0.6201110978377733
5.75,8.5,4.75,502260,215073,0.42821048859156613,0.9892455119889526,142654,0.28402421056823157,0.6819297040391437,144533,0.2877653008402023,0.6786685393647126,2313,45374,47687,0.7122346991597978,0.13330556541720362,0.617289849878549
5.75,8.5,5.0,502260,213994,0.4260621988611476,0.989233342990925,142656,0.28402819256958545,0.6819201435621355,145610,0.2899096085692669,0.6809834489389465,2304,45376,47680,0.710090391430733,0.13368849011636058,0.615159479154223
5.75,8.75,3.0,502260,248326,0.4944172341018596,0.9791483775359809,139592,0.2779277664954406,0.6922101553097598,114342,0.2276549994026998,0.6131692641374124,5178,42965,48143,0.7723450005973002,0.12410612552137307,0.6764922550073668
5.75,8.75,3.25,502260,234245,0.4663819535698642,0.9854425921577835,141094,0.28091824951220484,0.6875062015393992,126921,0.25269979691793093,0.6405401785362549,3410,44091,47501,0.747300203082069,0.12655492767871176,0.6527256799267311
5.75,8.75,3.5,502260,222953,0.44389957392585516,0.9888810646190004,141903,0.2825289690598495,0.684707159115734,137404,0.27357145701429536,0.6623460743500917,2479,44741,47220,0.7264285429857046,0.12942092222685114,0.632413491020587
5.75,8.75,3.75,502260,214410,0.42689045514275475,0.9911524649036892,142335,0.2833890813522877,0.6831699862999262,145515,0.2897204635049576,0.677696457409889,1897,45096,46993,0.7102795364950424,0.13172714403845884,0.6167164416835902
5.75,8.75,4.0,502260,208192,0.4145104129335404,0.9921082462342453,142507,0.2837315334687214,0.6825208586244886,151561,0.3017580535977382,0.6890426956802872,1643,45243,46886,0.6982419464022618,0.13369299598801251,0.6048918886632422
5.75,8.75,4.25,502260,204070,0.40630350814319277,0.9927965894055961,142614,0.28394457054115396,0.6820929221535053,155576,0.30975192131565327,0.696032807116779,1470,45338,46808,0.6902480786843468,0.13501632610677158,0.5970533189981284
5.75,8.75,4.5,502260,201231,0.40065105722135946,0.9930676685003802,142646,0.2840082825628161,0.6819679486280723,158383,0.31534066021582446,0.70097169519456,1395,45366,46761,0.6846593397841755,0.13598176092032907,0.5915581571297734
5.75,8.75,4.75,502260,199249,0.3967048938796639,0.9930388609227649,142654,0.28402421056823157,0.6819297040391437,160357,0.3192708955521045,0.7046028548800489,1387,45374,46761,0.6807291044478955,0.13676686077630204,0.5876279217934934
5.75,8.75,5.0,502260,197723,0.3936666268466531,0.9930357115762961,142656,0.28402819256958545,0.6819201435621355,161881,0.3223051805837614,0.7073220452060465,1377,45376,46753,0.6776948194162385,0.13735571230892624,0.584609564767252
5.75,9.0,3.0,502260,243214,0.48423923864134116,0.9802766288124861,139592,0.2779277664954406,0.6922101553097598,119454,0.23783299486321827,0.6265340633214459,4797,42965,47762,0.7621670051367817,0.12476815932874616,0.6670728308047625
5.75,9.0,3.25,502260,228249,0.4544439135109306,0.9868827464742452,141094,0.28091824951220484,0.6875062015393992,132917,0.26463783697686455,0.6536259470195686,2994,44091,47085,0.7353621630231354,0.12748312544166263,0.6416158961494047
5.75,9.0,3.5,502260,216004,0.43006411022179747,0.9905325827299495,141903,0.2825289690598495,0.684707159115734,144353,0.28740692071835305,0.6755938567262197,2045,44741,46786,0.712593079281647,0.13072110911493767,0.6194421216103214
5.75,9.0,3.75,502260,206627,0.41139449687412893,0.9929825240651028,142335,0.2833890813522877,0.6831699862999262,153298,0.3052164217735834,0.6911440462367415,1450,45096,46546,0.6947835782264166,0.1333841507098194,0.6021104607175567
5.75,9.0,4.0,502260,199668,0.39753912316330187,0.9940501232045195,142507,0.2837315334687214,0.6825208586244886,160085,0.31872934336797676,0.7027579098603867,1188,45243,46431,0.6812706566320232,0.13569372397165194,0.5888265042010115
5.75,9.0,4.25,502260,194928,0.3881017799546052,0.9948237297874087,142614,0.28394457054115396,0.6820929221535053,164718,0.32795364950424083,0.710104542308673,1009,45338,46347,0.6720463504957591,0.13730735730664628,0.5797694421216103
5.75,9.0,4.5,502260,191635,0.381545414725441,0.9951470242909698,142646,0.2840082825628161,0.6819679486280723,167979,0.3344463027117429,0.7152858393013413,930,45366,46296,0.6655536972882571,0.13849426081649868,0.5733783299486321
5.75,9.0,4.75,502260,189304,0.37690439214749333,0.9951348096183916,142654,0.28402421056823157,0.6819297040391437,170302,0.3390713972842751,0.7191166281077145,921,45374,46295,0.660928602715725,0.13946041366678918,0.568755226376777
5.75,9.0,5.0,502260,187416,0.37314538286943016,0.9951391556750757,142656,0.28402819256958545,0.6819201435621355,172188,0.34282642456098433,0.722135108137617,911,45376,46287,0.6571735754390157,0.14023304006398604,0.5650161271054832
6.0,7.0,3.0,502260,305627,0.6085035638912117,0.9341975676232793,150605,0.2998546569505834,0.6870356229872846,46028,0.09164177915820491,0.5121665073433562,20111,47134,67245,0.9083582208417951,0.14739211629171123,0.7744733803209494
6.0,7.0,3.25,502260,300116,0.5975311591605941,0.9366078449666129,152615,0.3038565683112332,0.6812436523277529,49529,0.09861227252817266,0.5347574148478669,19025,48647,67672,0.9013877274718274,0.14947507460279946,0.766652729661928
6.0,7.0,3.5,502260,296551,0.5904332417473022,0.9375689173194492,153725,0.3060665790626369,0.677768742885022,51984,0.10350017919006092,0.5511695906432749,18514,49535,68049,0.8964998208099391,0.15112730858406845,0.7610142157448334
6.0,7.0,3.75,502260,294302,0.5859554812248636,0.9380772132027645,154364,0.30733882849520167,0.6756627192868804,53594,0.10670569027993469,0.5612568571108706,18224,50066,68290,0.8932943097200653,0.15220676405165534,0.757328873491817
6.0,7.0,4.0,502260,292985,0.5833333333333334,0.9382323327132789,154634,0.30787639867797556,0.6747093136050286,54641,0.10879026798869111,0.5679800882121484,18097,50301,68398,0.8912097320113089,0.15280405880894243,0.755029267709951
6.0,7.0,4.25,502260,292174,0.5817186317843348,0.9382936195554704,154802,0.3082108867917015,0.6741127375615302,55284,0.11007048142396368,0.5721546921351567,18029,50448,68477,0.8899295185760363,0.15320061927262313,0.7535917652212002
6.0,7.0,4.5,502260,291743,0.5808605104925736,0.9382915785468717,154862,0.3083303468323179,0.6738967596957292,55655,0.11080914267510851,0.5746653490252448,18003,50501,68504,0.8891908573248914,0.15338834092766537,0.752799346951778
6.0,7.0,4.75,502260,291527,0.5804304543463544,0.9382527175870503,154878,0.30836220284314897,0.6738271413628791,55855,0.11120734281049656,0.5761525378211441,18001,50517,68518,0.8887926571895034,0.15348842418879716,0.7523732728069127
6.0,7.0,5.0,502260,291407,0.5801915342651216,0.9382307219799113,154883,0.30837215784653366,0.6738053885836406,55970,0.11143630788834469,0.5770055386814364,18000,50522,68522,0.8885636921116553,0.15353693786551345,0.7521363437263568
6.0,7.25,3.0,502260,294700,0.5867478994942859,0.9458534102477095,150605,0.2998546569505834,0.6870356229872846,56955,0.1133974435551308,0.5328241594241068,15957,47134,63091,0.8866025564448692,0.1416804212842883,0.7609883327360332
6.0,7.25,3.25,502260,288126,0.5736590610440807,0.948744646439405,152615,0.3038565683112332,0.6812436523277529,61519,0.12248437064468602,0.5562346592109755,14768,48647,63415,0.877515629355314,0.14388268847236813,0.7512563214271493
6.0,7.25,3.5,502260,283683,0.5648130450364353,0.9500428294963039,153725,0.3060665790626369,0.677768742885022,64852,0.12912037590092781,0.5732745327823352,14172,49535,63707,0.8708796240990722,0.1456466274050772,0.7440389439732409
6.0,7.25,3.75,502260,280847,0.5591665671166328,0.9507525449800069,154364,0.30733882849520167,0.6756627192868804,67049,0.1334946043881655,0.5837820101716655,13831,50066,63897,0.8665053956118345,0.14681843979127365,0.7392864253573846
6.0,7.25,4.0,502260,279098,0.5556843069326644,0.9509957076009143,154634,0.30787639867797556,0.6747093136050286,68528,0.1364392943893601,0.5910284847069811,13677,50301,63978,0.8635607056106399,0.14750583309509097,0.7361804643013578
6.0,7.25,4.25,502260,278029,0.5535559272090153,0.9511022231493838,154802,0.3082108867917015,0.6741127375615302,69429,0.13823318599928325,0.5954572296878826,13595,50448,64043,0.8617668140007168,0.14796306179548138,0.7342571576474336
6.0,7.25,4.5,502260,277413,0.5523294707920201,0.9511198105351948,154862,0.3083303468323179,0.6738967596957292,69985,0.139340182375662,0.5982710580838752,13560,50501,64061,0.860659817624338,0.14819501474755653,0.7331143232588699
6.0,7.25,4.75,502260,277080,0.551666467566599,0.9510718925941967,154878,0.30836220284314897,0.6738271413628791,70302,0.13997132959025205,0.6000398281698955,13557,50517,64074,0.860028670409748,0.1483338657925076,0.7324572930354797
6.0,7.25,5.0,502260,276882,0.5512722494325648,0.9510477387479143,154883,0.30837215784653366,0.6738053885836406,70495,0.14035559272090153,0.6010922760479467,13554,50522,64076,0.8596444072790985,0.14840480353896215,0.7320690479034763
6.0,7.5,3.0,502260,286958,0.5713335722534145,0.9541744784951108,150605,0.2998546569505834,0.6870356229872846,64697,0.12881177079600206,0.5453421333292116,13150,47134,60284,0.871188229203998,0.13777216080884352,0.751162744395333
6.0,7.5,3.25,502260,279529,0.5565424282244256,0.9575929509997174,152615,0.3038565683112332,0.6812436523277529,70116,0.13960100346434118,0.5690855154315705,11854,48647,60501,0.8603989965356589,0.14000194379651226,0.739941464580098
6.0,7.5,3.5,502260,274413,0.5463564687611994,0.959174674669203,153725,0.3060665790626369,0.677768742885022,74122,0.14757695217616373,0.5865869782250883,11203,49535,60738,0.8524230478238363,0.14186547328197918,0.7314936487078405
6.0,7.5,3.75,502260,271089,0.5397383825110501,0.9600647757747456,154364,0.30733882849520167,0.6756627192868804,76807,0.15292278899374825,0.5975366828544273,10826,50066,60892,0.8470772110062518,0.14312274211252476,0.7258411977860073
6.0,7.5,4.0,502260,268964,0.535507506072552,0.9603775970018292,154634,0.30787639867797556,0.6747093136050286,78662,0.1566160952494724,0.6053240446467163,10657,50301,60958,0.8433839047505276,0.14390530644620608,0.722016485485605
6.0,7.5,4.25,502260,267651,0.5328933221837295,0.9605493721301247,154802,0.3082108867917015,0.6741127375615302,79807,0.15889579102456894,0.6100216772964777,10559,50448,61007,0.841104208975431,0.14441133096462802,0.7196392306773384
6.0,7.5,4.5,502260,266877,0.5313522876597778,0.96058109166395,154862,0.3083303468323179,0.6738967596957292,80521,0.16031736550790426,0.613082301511407,10520,50501,61021,0.8396826344920957,0.14468901382134447,0.7181897821845259
6.0,7.5,4.75,502260,266434,0.5304702743598932,0.9605305629161444,154878,0.30836220284314897,0.6738271413628791,80948,0.16116752279695776,0.615073874586154,10516,50517,61033,0.8388324772030422,0.1448641386905666,0.7173157328873492
6.0,7.5,5.0,502260,266160,0.5299247401744117,0.9605012022843402,154883,0.30837215784653366,0.6738053885836406,81217,0.1617031019790547,0.6163118558922394,10513,50522,61035,0.8382968980209453,0.1449614409929627,0.7167761717038984
6.0,7.75,3.0,502260,279215,0.5559172540118663,0.9609977973962717,150605,0.2998546569505834,0.6870356229872846,72440,0.14422808903755027,0.5627415792379901,10890,47134,58024,0.8557719109624498,0.13499604485598624,0.7402460876836697
6.0,7.75,3.25,502260,270658,0.5388802612192888,0.96493730094806,152615,0.3038565683112332,0.6812436523277529,78987,0.15726317046947796,0.5875523820375504,9490,48647,58137,0.8427368295305221,0.13735107129441282,0.7269860231752479
6.0,7.75,3.5,502260,264618,0.5268546171305698,0.9668578857069436,153725,0.3060665790626369,0.677768742885022,83917,0.1670788038067933,0.6058486361523887,8770,49535,58305,0.8329211961932067,0.1393712814604284,0.7168359017242065
6.0,7.75,3.75,502260,260586,0.5188269024011468,0.9679990482988342,154364,0.30733882849520167,0.6756627192868804,87310,0.1738342691036515,0.6174664986828542,8339,50066,58405,0.8261657308963485,0.14075189781901434,0.7098813363596543
6.0,7.75,4.0,502260,257956,0.513590570620794,0.9683938346074524,154634,0.30787639867797556,0.6747093136050286,89670,0.17853303070123044,0.6258503401360545,8153,50301,58454,0.8214669692987696,0.14167575559271917,0.7050850157289054
6.0,7.75,4.25,502260,256301,0.5102954645004579,0.9686267318504415,154802,0.3082108867917015,0.6741127375615302,91157,0.18149364870784057,0.6309553846660158,8041,50448,58489,0.8185063512921594,0.14227334755523555,0.7020547126986023
6.0,7.75,4.5,502260,255306,0.5083144188269024,0.9686807203904334,154862,0.3083303468323179,0.6738967596957292,92092,0.1833552343407797,0.6342896234200582,7996,50501,58497,0.8166447656592203,0.14261717150045836,0.7001771990602477
6.0,7.75,4.75,502260,254724,0.5071556564329232,0.9686366420125312,154878,0.30836220284314897,0.6738271413628791,92658,0.18448214072392785,0.6364480131235295,7989,50517,58506,0.8155178592760721,0.14283621662003604,0.699032373671007
6.0,7.75,5.0,502260,254328,0.5063672201648548,0.9685996036614136,154883,0.30837215784653366,0.6738053885836406,93049,0.18526062198861148,0.6379434491504477,7986,50522,58508,0.8147393780113885,0.14297758369154298,0.6982499104049695
6.0,8.0,3.0,502260,270849,0.5392605423485844,0.9671772832833054,150605,0.2998546569505834,0.6870356229872846,80806,0.16088480070083225,0.5832611439744574,8890,47134,56024,0.8391151992991678,0.13293028420658007,0.7275713773742684
6.0,8.0,3.25,502260,260877,0.5194062835981365,0.9717491384828866,152615,0.3038565683112332,0.6812436523277529,88768,0.17673714809063035,0.6091158976207642,7370,48647,56017,0.8232628519093697,0.13547299584998018,0.7117329669892088
6.0,8.0,3.5,502260,253689,0.50509497073229,0.9740154283394235,153725,0.3060665790626369,0.677768742885022,94846,0.18883845020507306,0.628302722307741,6592,49535,56127,0.8111615497949269,0.13776404345456955,0.6994126548003026
6.0,8.0,3.75,502260,248728,0.4952176163739896,0.9753948087871088,154364,0.30733882849520167,0.6756627192868804,99168,0.19744355513080875,0.6408317199096483,6120,50066,56186,0.8025564448691913,0.13938753435940182,0.6906900808346275
6.0,8.0,4.0,502260,245424,0.488639350137379,0.975898852597953,154634,0.30787639867797556,0.6747093136050286,102202,0.20348425118464541,0.6498307273830257,5915,50301,56216,0.7965157488153546,0.1405196246544251,0.6845896547604826
